student_id,screen_time_log,trigger_event,emotion_journal,app_category_usage,parent_warning_ignored,used_focus_mode,screen_breaks_taken,reward_unlocked
92517c38-e28d-4a0c-82c6-67c8b9bfe17d,"[9, 36, 31, 24, 58, 29, 57, 53, 2, 56, 49, 49, 27, 23, 8, 14, 5, 4, 37, 28, 8, 22, 10, 27, 37, 49, 0, 36, 23, 3, 6, 30, 16, 17, 40, 48, 59, 8, 23, 24, 29, 32, 32, 56, 53, 43, 58, 52, 12, 49, 32, 1, 59, 3, 20, 44, 3, 17, 54, 56, 57, 44, 50, 6, 13, 47, 12, 5, 53, 13, 31, 40, 27, 42, 58, 23, 28, 34, 10, 32, 31, 28, 31, 27, 28, 44, 18, 48, 17, 16, 52, 36, 23, 11, 49, 51, 43, 45, 33, 57, 17, 30, 16, 39, 20, 3, 45, 15, 18, 0, 15, 19, 52, 15, 40, 36, 9, 19, 6, 37, 47, 47, 26, 56, 46, 2, 6, 0, 23, 11, 50, 24, 9, 51, 6, 58, 39, 39, 48, 6, 45, 12, 34, 57, 23, 45, 34, 19, 60, 11, 6, 13, 28, 33, 49, 5, 24, 23, 11, 5, 28, 54, 25, 46, 16, 12, 18, 58]",None,Excited for the weekend.,"{'Entertainment': 61, 'Education': 73, 'Social Media': 30, 'Others': 137}",False,False,4,True
d8277b2c-23ff-435f-bcf7-045e3d6e989a,"[46, 10, 55, 2, 23, 45, 45, 27, 27, 59, 19, 51, 4, 0, 58, 57, 10, 30, 47, 45, 14, 6, 34, 47, 52, 14, 11, 44, 50, 20, 33, 28, 5, 59, 24, 11, 8, 1, 34, 19, 34, 2, 5, 26, 24, 48, 6, 24, 0, 54, 40, 45, 4, 4, 40, 26, 47, 41, 26, 6, 11, 19, 52, 16, 5, 11, 2, 15, 54, 30, 21, 37, 21, 51, 52, 3, 52, 49, 54, 7, 18, 4, 29, 15, 21, 37, 10, 5, 49, 55, 4, 4, 35, 45, 25, 38, 35, 30, 12, 56, 11, 30, 34, 26, 0, 39, 52, 15, 21, 1, 9, 38, 30, 20, 48, 8, 35, 35, 34, 19, 36, 38, 46, 16, 48, 51, 2, 20, 13, 2, 26, 16, 0, 5, 24, 34, 53, 22, 13, 24, 32, 49, 6, 54, 19, 23, 53, 26, 9, 29, 22, 26, 24, 42, 55, 31, 2, 59, 23, 57, 1, 49, 27, 21, 40, 23, 50, 30]",Parental warning,Angry at my sibling.,"{'Entertainment': 67, 'Education': 138, 'Social Media': 61, 'Others': 169}",True,False,1,True
db940021-a1f6-47e0-9ade-ee89597fd9e6,"[28, 16, 24, 59, 48, 13, 37, 33, 48, 26, 3, 19, 12, 18, 14, 48, 42, 12, 2, 49, 54, 31, 13, 39, 1, 22, 7, 60, 4, 36, 34, 48, 53, 59, 8, 29, 22, 49, 60, 60, 50, 22, 26, 5, 9, 18, 23, 14, 36, 13, 38, 28, 23, 9, 58, 56, 12, 20, 60, 10, 17, 5, 46, 31, 59, 27, 10, 11, 39, 17, 53, 3, 12, 14, 12, 49, 60, 19, 11, 35, 59, 9, 60, 46, 22, 31, 5, 11, 19, 2, 52, 44, 43, 9, 34, 26, 45, 54, 21, 25, 27, 59, 54, 47, 35, 43, 10, 49, 33, 44, 9, 24, 50, 31, 43, 32, 28, 9, 45, 50, 50, 16, 31, 3, 13, 35, 27, 12, 3, 8, 2, 53, 42, 27, 1, 44, 35, 59, 10, 5, 46, 56, 50, 39, 41, 21, 51, 27, 13, 21, 9, 31, 7, 25, 59, 48, 21, 37, 59, 26, 0, 22, 6, 10, 11, 31, 25, 22]",None,I am happy today!,"{'Entertainment': 107, 'Education': 113, 'Social Media': 120, 'Others': 162}",True,True,1,True
7736a45c-bf00-402e-9729-d1efcd1ecedb,"[13, 51, 43, 41, 38, 15, 51, 23, 24, 15, 11, 60, 29, 4, 44, 7, 14, 30, 20, 59, 30, 23, 37, 17, 29, 47, 33, 1, 29, 50, 18, 15, 47, 42, 55, 57, 59, 52, 58, 37, 17, 8, 30, 18, 10, 47, 51, 44, 37, 22, 6, 0, 49, 24, 4, 17, 1, 52, 49, 19, 55, 30, 10, 44, 44, 17, 4, 11, 21, 57, 5, 42, 41, 36, 39, 20, 46, 26, 5, 6, 18, 18, 2, 3, 48, 10, 3, 29, 15, 28, 49, 2, 21, 11, 43, 52, 50, 15, 14, 39, 52, 58, 27, 55, 33, 11, 40, 16, 10, 5, 8, 49, 55, 35, 28, 12, 42, 41, 9, 45, 27, 18, 35, 11, 39, 10, 0, 46, 50, 35, 27, 34, 13, 29, 16, 25, 55, 11, 13, 42, 14, 2, 28, 7, 5, 51, 50, 60, 46, 33, 24, 54, 38, 56, 20, 2, 47, 22, 28, 21, 55, 49, 52, 6, 3, 50, 18, 44]",Fight with friend,Excited for the weekend.,"{'Entertainment': 51, 'Education': 148, 'Social Media': 97, 'Others': 37}",True,True,4,False
a2500a57-ee2e-48e1-a408-2ad0da6ffabc,"[14, 8, 14, 47, 17, 20, 20, 51, 23, 57, 59, 8, 5, 11, 7, 55, 4, 1, 44, 52, 54, 25, 16, 54, 4, 13, 9, 54, 45, 11, 34, 10, 21, 17, 25, 15, 0, 50, 35, 54, 32, 26, 3, 50, 33, 18, 51, 19, 8, 13, 15, 31, 27, 39, 10, 0, 39, 50, 25, 37, 25, 53, 41, 12, 5, 58, 40, 1, 9, 51, 6, 54, 21, 59, 35, 31, 30, 46, 30, 27, 29, 43, 46, 5, 51, 2, 19, 5, 8, 59, 43, 33, 2, 46, 31, 37, 38, 0, 52, 56, 1, 9, 6, 17, 29, 44, 12, 51, 8, 26, 0, 36, 19, 3, 53, 38, 22, 40, 43, 42, 24, 53, 56, 52, 1, 22, 40, 33, 0, 50, 44, 5, 33, 35, 41, 41, 8, 4, 20, 23, 45, 21, 8, 30, 3, 17, 38, 50, 57, 37, 37, 17, 22, 8, 46, 60, 24, 20, 59, 41, 37, 54, 47, 49, 28, 30, 45, 17]",Boredom,I feel stressed after the test.,"{'Entertainment': 142, 'Education': 43, 'Social Media': 105, 'Others': 58}",True,False,0,True
fba66757-70eb-458c-a7ad-c7ccb90e3863,"[52, 26, 51, 56, 4, 15, 55, 6, 57, 22, 51, 17, 18, 0, 11, 9, 10, 40, 2, 33, 24, 39, 31, 10, 4, 16, 55, 57, 15, 37, 28, 60, 42, 14, 47, 2, 22, 54, 32, 37, 31, 9, 4, 55, 4, 54, 8, 19, 25, 32, 37, 2, 30, 44, 31, 16, 55, 32, 45, 11, 13, 27, 58, 25, 1, 2, 38, 31, 32, 36, 53, 41, 32, 43, 48, 55, 10, 52, 37, 12, 24, 4, 45, 38, 21, 40, 51, 1, 18, 28, 37, 8, 17, 21, 22, 49, 56, 35, 49, 14, 40, 56, 42, 12, 26, 17, 58, 29, 6, 32, 47, 40, 13, 22, 23, 25, 54, 6, 6, 32, 53, 15, 5, 27, 10, 9, 0, 5, 3, 49, 0, 20, 39, 43, 27, 24, 52, 40, 1, 48, 16, 5, 44, 21, 32, 3, 22, 53, 15, 60, 17, 20, 41, 59, 40, 27, 6, 16, 7, 44, 2, 39, 53, 36, 55, 40, 4, 17]",Parental warning,I am happy today!,"{'Entertainment': 71, 'Education': 30, 'Social Media': 113, 'Others': 13}",False,True,0,False
193dc024-bb08-4717-888d-97c1fcd9d692,"[60, 7, 1, 46, 55, 40, 27, 43, 7, 43, 7, 38, 24, 31, 53, 10, 32, 34, 24, 11, 38, 16, 7, 32, 55, 21, 60, 45, 41, 11, 45, 21, 16, 46, 46, 36, 53, 18, 45, 25, 58, 38, 2, 42, 29, 48, 7, 26, 11, 58, 41, 3, 15, 6, 8, 11, 58, 37, 7, 25, 60, 39, 22, 24, 59, 36, 6, 26, 55, 54, 55, 47, 55, 32, 55, 42, 24, 58, 5, 24, 30, 29, 0, 52, 27, 16, 45, 50, 4, 46, 25, 9, 3, 28, 0, 5, 32, 3, 46, 1, 36, 42, 39, 55, 8, 8, 23, 39, 8, 37, 42, 22, 48, 31, 16, 59, 57, 21, 7, 43, 7, 26, 33, 26, 56, 5, 6, 41, 58, 17, 22, 26, 34, 56, 50, 44, 41, 55, 46, 51, 42, 25, 46, 12, 23, 41, 5, 7, 25, 27, 40, 58, 51, 44, 30, 28, 55, 15, 13, 23, 41, 0, 25, 20, 48, 7, 44, 11]",Sibling conflict,I feel stressed after the test.,"{'Entertainment': 11, 'Education': 156, 'Social Media': 115, 'Others': 105}",False,False,1,False
b7c78929-e2c9-40dd-8d36-7bde5fbc7f8c,"[32, 43, 7, 21, 51, 45, 29, 11, 16, 22, 40, 7, 30, 15, 14, 27, 12, 22, 43, 50, 8, 22, 15, 28, 51, 39, 35, 56, 13, 19, 3, 34, 11, 31, 44, 25, 50, 14, 3, 43, 5, 15, 51, 1, 60, 22, 57, 52, 14, 45, 38, 29, 37, 18, 5, 47, 56, 30, 5, 8, 31, 60, 39, 17, 54, 6, 22, 44, 4, 35, 41, 51, 15, 1, 30, 3, 2, 12, 49, 51, 6, 32, 58, 34, 47, 19, 51, 20, 14, 25, 42, 24, 26, 14, 2, 60, 26, 50, 40, 27, 1, 21, 11, 37, 54, 7, 28, 28, 8, 44, 10, 18, 38, 12, 59, 40, 22, 37, 58, 41, 31, 53, 56, 26, 22, 27, 28, 27, 11, 13, 60, 36, 21, 28, 27, 56, 40, 54, 56, 5, 13, 51, 2, 34, 15, 37, 8, 12, 43, 29, 46, 11, 46, 42, 36, 60, 52, 22, 56, 1, 60, 50, 20, 53, 27, 0, 37, 1]",Sibling conflict,I am happy today!,"{'Entertainment': 161, 'Education': 133, 'Social Media': 36, 'Others': 152}",True,False,1,False
7fcf01f2-446f-4bce-8c96-0a42d26ff563,"[16, 3, 18, 59, 7, 34, 59, 47, 43, 13, 32, 14, 55, 33, 0, 15, 23, 36, 38, 55, 23, 21, 51, 29, 27, 1, 39, 3, 34, 17, 53, 41, 60, 60, 46, 10, 54, 39, 11, 34, 36, 41, 40, 59, 4, 21, 52, 50, 37, 32, 9, 44, 41, 56, 31, 20, 19, 40, 23, 58, 52, 55, 53, 36, 35, 5, 22, 1, 1, 10, 26, 22, 19, 48, 1, 4, 14, 18, 60, 56, 26, 51, 44, 24, 48, 53, 57, 52, 20, 55, 43, 13, 7, 33, 14, 36, 6, 1, 19, 11, 15, 37, 44, 23, 37, 32, 26, 60, 25, 55, 13, 5, 17, 7, 9, 40, 22, 11, 46, 60, 37, 45, 40, 56, 39, 19, 43, 39, 7, 41, 1, 3, 12, 45, 29, 13, 32, 49, 18, 21, 7, 55, 53, 28, 25, 52, 11, 38, 24, 33, 48, 50, 53, 51, 23, 46, 7, 3, 25, 29, 33, 51, 20, 55, 15, 46, 54, 27]",Boredom,I feel stressed after the test.,"{'Entertainment': 22, 'Education': 78, 'Social Media': 113, 'Others': 149}",True,False,3,False
40805fc1-8e95-44ee-9910-9ecfb6a2ee0d,"[57, 17, 45, 51, 42, 46, 31, 17, 3, 54, 9, 18, 36, 18, 1, 47, 55, 26, 11, 7, 28, 5, 0, 21, 6, 53, 54, 52, 58, 32, 17, 23, 49, 27, 19, 24, 45, 46, 28, 13, 28, 43, 30, 25, 42, 45, 23, 37, 2, 18, 3, 10, 48, 38, 39, 53, 24, 46, 10, 50, 13, 25, 37, 20, 40, 23, 39, 19, 51, 39, 35, 23, 41, 7, 1, 17, 1, 51, 39, 59, 23, 18, 42, 31, 9, 23, 48, 5, 40, 1, 18, 12, 4, 44, 52, 52, 31, 7, 14, 26, 23, 47, 51, 51, 26, 49, 53, 43, 22, 13, 43, 18, 22, 34, 54, 25, 53, 40, 60, 44, 35, 56, 31, 60, 41, 53, 57, 59, 13, 30, 16, 40, 38, 40, 0, 3, 11, 42, 41, 58, 49, 47, 39, 8, 2, 51, 42, 1, 47, 40, 38, 27, 60, 49, 18, 52, 44, 34, 44, 23, 52, 50, 36, 9, 34, 41, 52, 1]",Fight with friend,Feeling sad because I argued with my friend.,"{'Entertainment': 80, 'Education': 152, 'Social Media': 33, 'Others': 95}",False,True,0,False
1a52a085-89f0-44b1-aedb-f169da5a5ec9,"[38, 42, 37, 37, 31, 17, 47, 57, 54, 56, 36, 11, 32, 3, 45, 9, 16, 13, 30, 15, 38, 56, 50, 42, 0, 31, 40, 34, 13, 11, 56, 29, 18, 48, 32, 48, 17, 53, 42, 58, 21, 2, 21, 5, 31, 19, 0, 41, 4, 51, 18, 55, 43, 0, 0, 2, 22, 44, 27, 37, 5, 42, 56, 20, 24, 41, 41, 8, 21, 14, 33, 0, 18, 51, 42, 18, 37, 32, 19, 36, 38, 22, 2, 30, 47, 25, 37, 25, 21, 14, 13, 8, 50, 59, 41, 22, 60, 11, 12, 30, 2, 37, 10, 42, 54, 51, 31, 3, 15, 3, 51, 7, 17, 2, 27, 47, 26, 49, 25, 50, 48, 8, 33, 51, 16, 23, 7, 40, 18, 58, 12, 50, 49, 17, 55, 50, 39, 0, 15, 27, 55, 22, 56, 2, 44, 38, 27, 5, 38, 58, 33, 37, 40, 42, 44, 9, 27, 5, 22, 35, 49, 38, 34, 24, 0, 47, 59, 33]",Boredom,Angry at my sibling.,"{'Entertainment': 134, 'Education': 61, 'Social Media': 129, 'Others': 121}",True,False,2,True
0c36c3a3-6183-4718-8f83-36022ff255b1,"[52, 14, 59, 10, 49, 16, 21, 20, 48, 60, 55, 48, 2, 47, 19, 3, 33, 24, 59, 1, 43, 24, 30, 52, 29, 46, 30, 18, 48, 54, 18, 21, 37, 40, 57, 8, 30, 40, 2, 48, 13, 34, 41, 38, 40, 6, 16, 33, 31, 55, 34, 44, 42, 38, 46, 8, 57, 26, 53, 27, 47, 9, 37, 40, 43, 10, 20, 58, 50, 29, 17, 20, 50, 43, 18, 21, 22, 31, 60, 34, 48, 45, 37, 36, 9, 60, 17, 25, 15, 6, 49, 45, 57, 59, 59, 57, 43, 28, 52, 21, 54, 8, 19, 27, 52, 32, 60, 13, 20, 22, 49, 29, 0, 36, 31, 4, 23, 33, 15, 1, 22, 45, 9, 56, 24, 3, 60, 55, 41, 9, 5, 52, 2, 40, 52, 39, 0, 9, 20, 45, 11, 53, 3, 10, 31, 38, 58, 31, 23, 15, 10, 0, 37, 22, 46, 5, 46, 17, 33, 27, 29, 23, 51, 9, 17, 37, 60, 59]",Boredom,Feeling sad because I argued with my friend.,"{'Entertainment': 88, 'Education': 89, 'Social Media': 105, 'Others': 128}",True,False,0,False
435f1904-a12e-42e1-8c5e-ce04d6575872,"[12, 43, 12, 49, 25, 0, 29, 15, 49, 17, 40, 15, 41, 60, 40, 16, 54, 52, 35, 21, 48, 27, 5, 42, 4, 10, 48, 60, 46, 2, 6, 56, 45, 5, 35, 29, 12, 25, 47, 34, 16, 57, 41, 36, 17, 5, 58, 35, 50, 9, 47, 17, 8, 47, 14, 42, 24, 39, 41, 52, 40, 13, 46, 34, 7, 0, 32, 17, 13, 1, 10, 36, 7, 23, 42, 11, 23, 38, 27, 35, 22, 33, 54, 13, 2, 10, 12, 35, 58, 8, 56, 4, 55, 54, 59, 27, 44, 4, 14, 31, 46, 56, 16, 44, 17, 19, 52, 13, 48, 6, 43, 58, 0, 14, 18, 25, 2, 31, 23, 43, 0, 20, 46, 39, 31, 35, 42, 0, 36, 4, 53, 50, 9, 48, 53, 3, 30, 39, 21, 25, 28, 1, 22, 16, 49, 23, 44, 42, 48, 57, 39, 22, 39, 40, 59, 33, 33, 58, 45, 60, 51, 59, 22, 53, 20, 13, 59, 28]",None,Feeling sad because I argued with my friend.,"{'Entertainment': 81, 'Education': 60, 'Social Media': 75, 'Others': 124}",True,False,2,True
54c72560-5f74-4d1d-9c7f-8bbe4990162b,"[29, 17, 40, 27, 44, 15, 38, 44, 38, 7, 14, 31, 50, 59, 23, 45, 11, 47, 23, 27, 60, 0, 11, 55, 58, 58, 56, 13, 52, 32, 5, 30, 13, 43, 3, 19, 28, 32, 20, 21, 42, 22, 52, 19, 19, 36, 51, 20, 49, 42, 13, 30, 52, 14, 60, 20, 51, 36, 42, 11, 53, 17, 20, 50, 10, 43, 9, 33, 6, 58, 49, 56, 30, 52, 23, 13, 25, 0, 14, 22, 17, 46, 6, 20, 59, 43, 33, 10, 21, 8, 36, 35, 37, 24, 37, 12, 29, 44, 40, 32, 28, 41, 5, 4, 39, 31, 53, 19, 39, 5, 18, 17, 26, 44, 21, 49, 48, 12, 29, 22, 45, 42, 9, 19, 13, 56, 41, 45, 35, 46, 7, 47, 48, 21, 42, 49, 18, 29, 57, 37, 33, 26, 34, 11, 41, 10, 8, 56, 13, 38, 54, 26, 45, 8, 11, 41, 21, 46, 12, 16, 47, 58, 7, 6, 13, 4, 33, 6]",Exam,Excited for the weekend.,"{'Entertainment': 54, 'Education': 47, 'Social Media': 176, 'Others': 48}",True,False,3,True
9965c01f-c2cc-45f5-9aa6-c6fc7191b5cf,"[1, 59, 23, 54, 38, 30, 14, 30, 11, 15, 23, 60, 14, 41, 10, 56, 45, 4, 38, 11, 5, 28, 5, 19, 23, 28, 2, 39, 57, 24, 20, 41, 51, 26, 57, 12, 21, 46, 1, 50, 45, 58, 13, 33, 43, 20, 14, 1, 57, 3, 40, 42, 39, 43, 10, 22, 3, 42, 8, 3, 0, 56, 60, 3, 13, 38, 14, 23, 26, 17, 54, 28, 45, 56, 18, 54, 46, 43, 53, 8, 52, 21, 32, 23, 51, 23, 44, 8, 9, 47, 45, 31, 10, 53, 24, 23, 60, 27, 31, 40, 9, 12, 15, 6, 6, 29, 51, 54, 29, 13, 30, 60, 5, 15, 28, 22, 39, 41, 51, 50, 9, 56, 17, 28, 20, 16, 52, 14, 54, 31, 2, 60, 46, 0, 7, 60, 57, 20, 48, 10, 2, 34, 21, 12, 53, 42, 6, 52, 48, 32, 43, 43, 24, 58, 44, 18, 8, 5, 2, 42, 59, 37, 57, 42, 0, 60, 14, 18]",Sibling conflict,Excited for the weekend.,"{'Entertainment': 29, 'Education': 34, 'Social Media': 96, 'Others': 23}",True,False,5,True
d1469ead-56b5-4226-94ec-d304033b1dfe,"[21, 9, 58, 4, 38, 14, 44, 42, 5, 47, 28, 47, 31, 30, 6, 51, 13, 31, 24, 41, 37, 46, 40, 50, 32, 34, 52, 44, 38, 1, 30, 10, 27, 7, 7, 27, 40, 47, 24, 16, 20, 32, 52, 35, 38, 28, 3, 15, 40, 28, 8, 42, 39, 43, 1, 23, 52, 42, 48, 5, 37, 22, 33, 55, 35, 44, 41, 32, 47, 39, 20, 8, 1, 48, 23, 57, 8, 56, 44, 17, 39, 25, 49, 35, 28, 50, 24, 47, 21, 26, 20, 44, 0, 55, 43, 36, 35, 24, 22, 33, 3, 13, 43, 50, 45, 48, 28, 25, 4, 38, 13, 4, 18, 4, 24, 37, 30, 59, 25, 44, 53, 26, 40, 5, 45, 0, 4, 53, 6, 33, 12, 45, 39, 55, 8, 13, 5, 60, 56, 13, 29, 16, 9, 60, 2, 10, 23, 14, 31, 19, 37, 18, 14, 18, 16, 11, 30, 19, 35, 40, 55, 55, 20, 19, 45, 58, 47, 34]",Fight with friend,I feel stressed after the test.,"{'Entertainment': 139, 'Education': 77, 'Social Media': 32, 'Others': 103}",False,False,3,False
6a7945ae-bf6e-43c6-8080-dc4057780ea5,"[43, 3, 57, 45, 35, 20, 39, 7, 40, 33, 34, 31, 14, 35, 38, 29, 24, 43, 41, 18, 32, 38, 13, 5, 4, 6, 5, 19, 6, 39, 52, 28, 13, 7, 49, 47, 5, 8, 59, 7, 29, 22, 13, 48, 49, 23, 30, 26, 14, 21, 41, 60, 51, 34, 18, 32, 25, 0, 2, 41, 57, 19, 58, 19, 5, 58, 24, 26, 6, 14, 21, 2, 55, 9, 34, 53, 16, 2, 44, 54, 16, 51, 47, 49, 22, 4, 51, 45, 0, 17, 16, 14, 52, 52, 48, 60, 30, 31, 8, 15, 46, 26, 36, 5, 11, 20, 4, 16, 6, 21, 54, 41, 26, 56, 40, 6, 37, 20, 30, 21, 12, 36, 2, 0, 25, 59, 44, 19, 57, 27, 55, 8, 57, 40, 12, 58, 59, 49, 23, 47, 23, 52, 24, 3, 32, 6, 47, 11, 33, 11, 36, 29, 1, 53, 37, 54, 23, 7, 45, 19, 54, 20, 10, 20, 20, 58, 60, 36]",Parental warning,Feeling sad because I argued with my friend.,"{'Entertainment': 35, 'Education': 75, 'Social Media': 55, 'Others': 84}",True,False,2,False
d4914a3d-1277-4399-b0f9-b5e66e808c29,"[39, 41, 4, 1, 14, 47, 10, 26, 29, 4, 37, 20, 52, 49, 17, 40, 45, 51, 40, 48, 56, 5, 41, 52, 11, 48, 17, 43, 50, 40, 0, 16, 49, 27, 28, 58, 11, 18, 26, 10, 16, 33, 45, 9, 46, 47, 50, 16, 6, 0, 29, 48, 4, 11, 15, 15, 33, 50, 16, 51, 44, 40, 0, 2, 40, 6, 8, 20, 6, 28, 48, 34, 23, 13, 42, 14, 43, 38, 43, 4, 34, 41, 4, 45, 58, 17, 8, 50, 56, 56, 38, 4, 6, 19, 55, 35, 22, 12, 51, 42, 15, 37, 26, 4, 58, 45, 22, 32, 2, 44, 10, 4, 25, 33, 48, 4, 1, 35, 41, 27, 41, 26, 42, 9, 17, 59, 57, 0, 46, 5, 23, 40, 51, 1, 49, 33, 2, 48, 10, 7, 11, 56, 44, 37, 1, 28, 38, 30, 40, 38, 15, 44, 0, 47, 50, 19, 54, 37, 25, 0, 45, 25, 56, 13, 15, 22, 58, 7]",Exam,Feeling sad because I argued with my friend.,"{'Entertainment': 98, 'Education': 102, 'Social Media': 112, 'Others': 107}",True,True,5,False
7c1f5d2d-9c02-4282-97b4-39673e6760e4,"[44, 29, 3, 28, 57, 16, 56, 7, 4, 8, 27, 56, 21, 13, 31, 17, 16, 33, 30, 59, 32, 11, 57, 13, 55, 47, 42, 24, 7, 15, 44, 39, 21, 32, 41, 4, 5, 21, 18, 46, 19, 10, 1, 41, 35, 13, 17, 33, 12, 24, 18, 7, 58, 20, 58, 54, 6, 26, 41, 37, 53, 16, 36, 37, 40, 52, 58, 40, 7, 40, 42, 18, 41, 7, 42, 19, 43, 29, 46, 13, 20, 9, 38, 10, 26, 6, 59, 9, 20, 7, 37, 6, 56, 57, 39, 60, 7, 29, 52, 33, 36, 13, 6, 52, 26, 59, 34, 21, 46, 45, 42, 55, 7, 45, 15, 45, 9, 14, 40, 53, 46, 53, 3, 10, 34, 51, 21, 51, 58, 15, 26, 10, 15, 23, 4, 57, 13, 33, 12, 48, 50, 47, 60, 52, 11, 35, 35, 32, 32, 50, 52, 37, 26, 43, 21, 31, 54, 3, 34, 40, 47, 49, 25, 32, 41, 2, 16, 18]",Parental warning,Excited for the weekend.,"{'Entertainment': 97, 'Education': 22, 'Social Media': 120, 'Others': 111}",True,False,5,True
0bcab7c1-be0a-42b3-8250-c7b9215e5f6d,"[6, 50, 59, 22, 19, 9, 29, 46, 43, 19, 7, 33, 20, 53, 53, 42, 43, 4, 0, 53, 52, 2, 27, 45, 22, 11, 26, 40, 25, 19, 31, 9, 15, 40, 27, 0, 31, 38, 0, 23, 55, 12, 16, 17, 11, 28, 16, 48, 6, 23, 28, 29, 28, 28, 26, 52, 1, 28, 16, 43, 9, 33, 30, 43, 31, 2, 30, 11, 55, 39, 32, 10, 2, 22, 18, 14, 17, 7, 2, 51, 46, 11, 36, 23, 35, 43, 7, 55, 13, 13, 60, 43, 31, 7, 57, 46, 55, 48, 55, 54, 56, 7, 36, 6, 36, 28, 31, 46, 57, 7, 52, 5, 55, 27, 26, 34, 59, 0, 5, 37, 19, 57, 8, 30, 23, 52, 8, 7, 54, 50, 17, 9, 0, 12, 44, 49, 34, 22, 39, 39, 49, 54, 57, 38, 2, 31, 34, 23, 21, 46, 38, 50, 22, 46, 32, 55, 47, 10, 51, 59, 19, 5, 38, 45, 21, 58, 24, 35]",Fight with friend,I feel stressed after the test.,"{'Entertainment': 155, 'Education': 138, 'Social Media': 86, 'Others': 15}",True,True,4,True
7e3c9483-5e23-4a1a-8825-acdc6662c5dd,"[51, 48, 39, 16, 34, 23, 27, 25, 9, 58, 2, 8, 60, 29, 4, 39, 10, 4, 45, 46, 40, 58, 17, 48, 2, 11, 51, 57, 10, 30, 21, 50, 30, 37, 12, 31, 41, 40, 15, 20, 36, 18, 20, 32, 11, 12, 60, 0, 17, 38, 46, 56, 50, 9, 19, 6, 15, 18, 60, 52, 54, 58, 13, 21, 7, 13, 31, 19, 30, 46, 33, 50, 38, 28, 51, 48, 22, 33, 21, 54, 13, 14, 14, 35, 46, 12, 32, 39, 2, 9, 57, 27, 52, 7, 40, 32, 12, 15, 0, 21, 54, 5, 9, 60, 10, 36, 35, 18, 50, 12, 10, 58, 18, 33, 56, 2, 59, 10, 51, 48, 16, 60, 51, 28, 4, 40, 6, 3, 28, 8, 44, 27, 53, 29, 54, 34, 26, 4, 56, 6, 32, 41, 12, 57, 23, 29, 21, 27, 36, 55, 45, 17, 8, 6, 18, 48, 4, 8, 5, 51, 53, 13, 42, 4, 1, 36, 21, 26]",Boredom,I am happy today!,"{'Entertainment': 142, 'Education': 100, 'Social Media': 51, 'Others': 76}",False,True,1,True
3a95f8b1-5cd0-44ed-88d7-8756f41a1ac7,"[54, 23, 4, 27, 56, 2, 0, 38, 51, 54, 34, 2, 56, 35, 5, 4, 0, 5, 48, 9, 8, 21, 54, 48, 26, 49, 43, 60, 49, 44, 22, 4, 11, 33, 59, 16, 32, 42, 56, 55, 46, 50, 26, 58, 49, 33, 36, 58, 52, 12, 44, 31, 10, 21, 56, 3, 10, 33, 31, 1, 5, 35, 43, 40, 16, 26, 1, 43, 57, 60, 37, 9, 41, 40, 12, 26, 8, 22, 42, 2, 60, 53, 41, 6, 41, 20, 60, 25, 15, 4, 56, 56, 0, 36, 34, 8, 16, 1, 30, 16, 22, 19, 43, 5, 36, 50, 50, 14, 19, 21, 53, 32, 58, 52, 7, 30, 35, 60, 13, 45, 11, 0, 3, 12, 9, 4, 60, 38, 48, 12, 47, 57, 0, 25, 19, 30, 27, 26, 20, 37, 42, 46, 15, 23, 41, 29, 34, 41, 50, 44, 19, 47, 55, 10, 54, 32, 53, 0, 11, 60, 54, 39, 53, 1, 35, 39, 15, 58]",Exam,I feel stressed after the test.,"{'Entertainment': 90, 'Education': 103, 'Social Media': 114, 'Others': 93}",False,True,5,True
c85fadad-57af-4d3b-ad46-49617aaed405,"[3, 18, 51, 25, 19, 3, 30, 48, 29, 36, 7, 33, 39, 34, 58, 41, 15, 27, 41, 26, 28, 53, 11, 9, 53, 24, 13, 11, 1, 0, 0, 53, 17, 20, 60, 58, 13, 14, 24, 36, 23, 26, 27, 13, 51, 21, 13, 56, 59, 38, 20, 18, 56, 44, 53, 58, 26, 12, 58, 55, 55, 54, 9, 31, 10, 6, 36, 51, 51, 27, 56, 16, 52, 36, 8, 57, 49, 4, 55, 13, 59, 30, 21, 8, 40, 4, 46, 36, 12, 50, 54, 1, 4, 24, 21, 42, 13, 35, 43, 1, 1, 44, 43, 30, 60, 14, 4, 31, 60, 21, 3, 50, 59, 57, 14, 57, 60, 58, 41, 4, 26, 23, 2, 38, 45, 20, 41, 57, 22, 46, 19, 46, 57, 32, 37, 55, 48, 5, 20, 20, 10, 43, 48, 13, 50, 47, 22, 43, 43, 1, 50, 35, 1, 54, 39, 1, 1, 53, 51, 44, 11, 32, 53, 46, 26, 32, 48, 26]",Parental warning,Angry at my sibling.,"{'Entertainment': 63, 'Education': 129, 'Social Media': 100, 'Others': 121}",False,True,4,True
